barcode,genus_name,species,site,start_date,type,det,year,number,technique
20020608,Andrena,pulverea,Bouverie Preserve,4/1/02,Male,R.W. Brooks,2002,1,netting
20020609,Andrena,pulverea,Bouverie Preserve,4/1/02,Male,R.W. Brooks,2002,1,netting
20020610,Andrena,pulverea,Bouverie Preserve,4/1/02,Male,R.W. Brooks,2002,1,netting
20020611,Protosmia,rubifloris,Bouverie Preserve,4/1/02,Female,R. W. Brooks,2002,1,netting
20020612,Panurginus,occidentalis,Bouverie Preserve,4/1/02,Male,T. Griswold,2002,1,netting
20020613,Andrena,pulverea,Bouverie Preserve,4/1/02,Female,R.W. Brooks,2002,1,netting
20020614,Panurginus,occidentalis,Bouverie Preserve,4/1/02,Male,T. Griswold,2002,1,netting
20020615,Panurginus,occidentalis,Bouverie Preserve,4/1/02,Male,T. Griswold,2002,1,netting
20020616,Andrena,pulverea,Bouverie Preserve,4/1/02,Female,R.W. Brooks,2002,1,netting
20020617,Andrena,pulverea,Bouverie Preserve,4/1/02,Male,R.W. Brooks,2002,1,netting
20020619,Andrena,pulverea,Bouverie Preserve,4/1/02,Male,R.W. Brooks,2002,1,netting
20020620,Andrena,pulverea,Bouverie Preserve,4/1/02,Female,R.W. Brooks,2002,1,netting
20020621,Andrena,pulverea,Bouverie Preserve,4/1/02,Male,R.W. Brooks,2002,1,netting
20020622,Andrena,pulverea,Bouverie Preserve,4/1/02,Female,R.W. Brooks,2002,1,netting
20020623,Panurginus,occidentalis,Bouverie Preserve,4/1/02,Male,T. Griswold,2002,1,netting
20020625,Andrena,pulverea,Bouverie Preserve,4/1/02,Female,R.W. Brooks,2002,1,netting
20020626,Panurginus,occidentalis,Bouverie Preserve,4/1/02,Male,T. Griswold,2002,1,netting
20020627,Andrena,pulverea,Bouverie Preserve,4/1/02,Female,R.W. Brooks,2002,1,netting
20020628,Panurginus,occidentalis,Bouverie Preserve,4/1/02,Male,T. Griswold,2002,1,netting
20020629,Panurginus,occidentalis,Bouverie Preserve,4/1/02,Female,R.W. Brooks,2002,1,netting
20020633,Andrena,pulverea,Bouverie Preserve,4/1/02,Female,R.W. Brooks,2002,1,netting
20020634,Andrena,cerasifolii,Bouverie Preserve,4/1/02,Female,R.W. Brooks,2002,1,netting
20020635,Osmia,coloradensis,Bouverie Preserve,4/1/02,Male,R. W. Brooks,2002,1,netting
20020636,Andrena,cerasifolii,Bouverie Preserve,4/1/02,Female,R.W. Brooks,2002,1,netting
20020637,Osmia,nemoris,Bouverie Preserve,4/1/02,Male,R. W. Brooks,2002,1,netting
20020640,Ceratina,acantha,Bouverie Preserve,4/1/02,Male,R. W. Brooks,2002,1,netting
20020641,Andrena,suavis,Bouverie Preserve,4/1/02,Female,R.W. Brooks,2002,1,netting
20020642,Andrena,caerulea,Bouverie Preserve,4/1/02,Female,R.W. Brooks,2002,1,netting
20020643,Osmia,nemoris,Bouverie Preserve,4/1/02,Male,R. W. Brooks,2002,1,netting
20020644,Andrena,sp. 5,Bouverie Preserve,4/1/02,Female,R. W. Brooks,2002,1,netting
20020733,Andrena,pulverea,Goode,4/12/02,Female,Ro. Thorp,2002,1,netting
20020734,Andrena,caerulea,Goode,4/12/02,,R.W. Brooks,2002,1,netting
20020750,Apis,mellifera,Goode,4/12/02,,R. W. Brooks,2002,1,netting
20020755,Andrena,pulverea,Goode,4/12/02,Female,R.W. Brooks,2002,1,netting
20020757,Andrena,caerulea,Goode,4/12/02,,R.W. Brooks,2002,1,netting
20020794,Eucera,frater,Hudson,4/12/02,Male,R. W. Brooks,2002,1,netting
20020795,Osmia,sp. 17,Hudson,4/12/02,Male,R. W. Brooks,2002,1,netting
20020796,Andrena,microchlora,Hudson,4/12/02,Male,R.W. Brooks,2002,1,netting
20020797,Andrena,ziziae,Hudson,4/12/02,Female,R.W. Brooks,2002,1,netting
20020799,Andrena,caerulea,Hudson,4/12/02,Female,R.W. Brooks,2002,1,netting
20020800,Andrena,caerulea,Hudson,4/12/02,Female,R.W. Brooks,2002,1,netting
20020801,Osmia,coloradensis,Hudson,4/12/02,Male,R. W. Brooks,2002,1,netting
20020803,Bombus,vosnesenskii,Hudson,4/12/02,,,2002,1,netting
20020821,Osmia,nemoris,Saintsbury,4/12/02,Female,R. W. Brooks,2002,1,netting
20020821,Osmia,nemoris,Saintsbury,4/12/02,Female,R. W. Brooks,2002,1,netting
20020822,Andrena,plana,Saintsbury,4/12/02,Male,R.W. Brooks,2002,1,netting
20020822,Andrena,plana,Saintsbury,4/12/02,Male,R.W. Brooks,2002,1,netting
20020823,Andrena,subchalybea,Saintsbury,4/12/02,Male,R. Thorp,2002,1,netting
20020823,Andrena,subchalybea,Saintsbury,4/12/02,Male,R. Thorp,2002,1,netting
20020824,Sphecodes,sp. G1,Saintsbury,4/12/02,,R. W. Brooks,2002,1,netting
20020824,Sphecodes,sp. G1,Saintsbury,4/12/02,,R. W. Brooks,2002,1,netting
20020825,Eucera,actuosa,Saintsbury,4/12/02,Female,R. Brooks,2002,1,netting
20020825,Eucera,actuosa,Saintsbury,4/12/02,Female,R. Brooks,2002,1,netting
20020827,Nomada,sp. 2,Saintsbury,4/12/02,Female,R. W. Brooks,2002,1,netting
20020827,Nomada,sp. 2,Saintsbury,4/12/02,Female,R. W. Brooks,2002,1,netting
20020828,Halictus,tripartitus,Saintsbury,4/12/02,,R. Brooks,2002,1,netting
20020828,Halictus,tripartitus,Saintsbury,4/12/02,,R. Brooks,2002,1,netting
20020830,Nomada,sp.,Saintsbury,4/12/02,Male,R. W. Brooks,2002,4,netting
20020830,Nomada,sp.,Saintsbury,4/12/02,Male,R. W. Brooks,2002,4,netting
20021019,Andrena,caerulea,Hudson,4/18/02,Female,R.W. Brooks,2002,1,netting
20021020,Eucera,frater,Hudson,4/18/02,Male,R. W. Brooks,2002,1,netting
20021022,Andrena,caerulea,Saintsbury,4/18/02,Female,R.W. Brooks,2002,1,netting
20021022,Andrena,caerulea,Saintsbury,4/18/02,Female,R.W. Brooks,2002,1,netting
20021023,Andrena,caerulea,Saintsbury,4/18/02,Female,R.W. Brooks,2002,1,netting
20021023,Andrena,caerulea,Saintsbury,4/18/02,Female,R.W. Brooks,2002,1,netting
20021024,Andrena,cuneilabris,Saintsbury,4/18/02,Female,R.W. Brooks,2002,1,netting
20021024,Andrena,cuneilabris,Saintsbury,4/18/02,Female,R.W. Brooks,2002,1,netting
20021025,Andrena,cuneilabris,Saintsbury,4/18/02,Female,R.W. Brooks,2002,1,netting
20021025,Andrena,cuneilabris,Saintsbury,4/18/02,Female,R.W. Brooks,2002,1,netting
20021026,Andrena,caerulea,Saintsbury,4/18/02,Female,R.W. Brooks,2002,1,netting
20021026,Andrena,caerulea,Saintsbury,4/18/02,Female,R.W. Brooks,2002,1,netting
20021119,Eucera,frater,Quintessa,4/19/02,Male,R. W. Brooks,2002,1,netting
20021121,Protosmia,rubifloris,Quintessa,4/19/02,Female,R. W. Brooks,2002,1,netting
20021197,Halictus,tripartitus,Quintessa,7/29/02,,T. Griswold,2002,34,netting
20021199,Halictus,tripartitus,Wappo Hill,8/12/02,,T. Griswold,2002,6,netting
20021200,Halictus,tripartitus,Wappo Hill,8/12/02,,T. Griswold,2002,1,netting
20021201,Halictus,tripartitus,Wappo Hill,8/12/02,,T. Griswold,2002,2,netting
20021202,Halictus,tripartitus,Wappo Hill,8/12/02,,T. Griswold,2002,1,netting
20021203,Halictus,tripartitus,Wappo Hill,8/12/02,,T. Griswold,2002,2,netting
20021204,Halictus,tripartitus,Wappo Hill,8/12/02,,T. Griswold,2002,2,netting
20021211,Halictus,tripartitus,Wappo Hill,8/26/02,,T. Griswold,2002,1,netting
20021212,Halictus,tripartitus,Wappo Hill,8/26/02,,T. Griswold,2002,2,netting
20021213,Halictus,tripartitus,Wappo Hill,8/26/02,,T. Griswold,2002,3,netting
20021214,Halictus,tripartitus,Wappo Hill,8/26/02,,T. Griswold,2002,1,netting
20021215,Halictus,tripartitus,Wappo Hill,8/26/02,,T. Griswold,2002,2,netting
20021221,Halictus,tripartitus,Wappo Hill,7/31/02,,T. Griswold,2002,1,netting
20021222,Lasioglossum,sp. 4,Wappo Hill,5/10/02,Female,R. W. Brooks,2002,1,netting
20021238,Halictus,tripartitus,Wappo Hill,6/7/02,,T. Griswold,2002,1,netting
20021239,Halictus,tripartitus,Wappo Hill,6/12/02,,T. Griswold,2002,1,netting
20021246,Halictus,tripartitus,Wappo Hill,6/17/02,,T. Griswold,2002,3,netting
20021247,Halictus,tripartitus,Wappo Hill,6/17/02,,T. Griswold,2002,3,netting
20021254,Halictus,tripartitus,Wappo Hill,7/3/02,,T. Griswold,2002,4,netting
20021255,Halictus,tripartitus,Wappo Hill,7/3/02,,T. Griswold,2002,3,netting
20021256,Halictus,tripartitus,Wappo Hill,7/3/02,,T. Griswold,2002,2,netting
20021257,Halictus,tripartitus,Wappo Hill,7/3/02,,T. Griswold,2002,7,netting
20021258,Halictus,tripartitus,Wappo Hill,7/3/02,,T. Griswold,2002,1,netting
20021265,Halictus,tripartitus,Wappo Hill,7/15/02,,T. Griswold,2002,1,netting
20021266,Halictus,tripartitus,Wappo Hill,7/15/02,,T. Griswold,2002,1,netting
20021267,Halictus,tripartitus,Wappo Hill,7/15/02,,T. Griswold,2002,1,netting
20021268,Halictus,tripartitus,Wappo Hill,7/15/02,,T. Griswold,2002,1,netting
20021269,Halictus,tripartitus,Wappo Hill,7/15/02,,T. Griswold,2002,4,netting
20021270,Halictus,tripartitus,Wappo Hill,7/15/02,,T. Griswold,2002,10,netting
20021277,Halictus,tripartitus,Wappo Hill,7/31/02,,T. Griswold,2002,3,netting
20021278,Halictus,tripartitus,Wappo Hill,7/31/02,,T. Griswold,2002,8,netting
20021279,Halictus,tripartitus,Wappo Hill,7/31/02,,T. Griswold,2002,3,netting
20021280,Halictus,tripartitus,Wappo Hill,7/31/02,,T. Griswold,2002,1,netting
20021296,Halictus,tripartitus,Bouverie Preserve,5/31/02,,T. Griswold,2002,5,netting
20021298,Halictus,tripartitus,Bouverie Preserve,5/31/02,,T. Griswold,2002,4,netting
20021299,Halictus,tripartitus,Wappo Hill,6/12/02,,T. Griswold,2002,2,netting
20021303,Halictus,tripartitus,Bouverie Preserve,6/12/02,,T. Griswold,2002,1,netting
20021310,Halictus,tripartitus,Bouverie Preserve,6/24/02,,T. Griswold,2002,5,netting
20021323,Halictus,tripartitus,Bouverie Preserve,7/22/02,,T. Griswold,2002,1,netting
20021324,Halictus,tripartitus,Bouverie Preserve,7/22/02,,T. Griswold,2002,1,netting
20021325,Halictus,tripartitus,Bouverie Preserve,7/22/02,,T. Griswold,2002,1,netting
20021326,Halictus,tripartitus,Bouverie Preserve,7/22/02,,T. Griswold,2002,1,netting
20021327,Halictus,tripartitus,Bouverie Preserve,7/22/02,,T. Griswold,2002,1,netting
20021334,Halictus,tripartitus,Saintsbury,5/17/02,,T. Griswold,2002,27,netting
20021335,Halictus,tripartitus,Hudson,5/17/02,,T. Griswold,2002,31,netting
20021342,Halictus,tripartitus,Bouverie Preserve,8/20/02,,T. Griswold,2002,1,netting
20021343,Halictus,tripartitus,Bouverie Preserve,8/20/02,,T. Griswold,2002,1,netting
20021593,Halictus,tripartitus,Saintsbury,6/14/02,,R. Brooks,2002,1,netting
20021594,Halictus,tripartitus,Saintsbury,6/14/02,,R. Brooks,2002,2,netting
20021595,Halictus,tripartitus,Saintsbury,6/14/02,,R. Brooks,2002,2,netting
20021596,Halictus,tripartitus,Saintsbury,6/14/02,,R. Brooks,2002,3,netting
20021603,Halictus,tripartitus,Saintsbury,6/27/02,,R. Brooks,2002,2,netting
20021604,Halictus,tripartitus,Saintsbury,6/27/02,,R. Brooks,2002,2,netting
20021611,Halictus,tripartitus,Saintsbury,7/10/02,,R. Brooks,2002,4,netting
20021612,Halictus,tripartitus,Saintsbury,7/10/02,,R. Brooks,2002,1,netting
20021613,Halictus,tripartitus,Saintsbury,7/10/02,,R. Brooks,2002,1,netting
20021618,Halictus,tripartitus,Saintsbury,7/26/02,,R. Brooks,2002,1,netting
20021619,Halictus,tripartitus,Saintsbury,7/26/02,,R. Brooks,2002,1,netting
20021620,Halictus,tripartitus,Saintsbury,7/26/02,,R. Brooks,2002,1,netting
20021621,Halictus,tripartitus,Saintsbury,5/17/02,,R. Brooks,2002,1,netting
20021632,Halictus,tripartitus,Saintsbury,6/27/02,,R. Brooks,2002,1,netting
20021660,Andrena,caerulea,Saintsbury,4/12/02,Female,R.W. Brooks,2002,1,netting
20021660,Andrena,caerulea,Saintsbury,4/12/02,Female,R.W. Brooks,2002,1,netting
20021661,Andrena,caerulea,Saintsbury,4/12/02,Female,R.W. Brooks,2002,1,netting
20021661,Andrena,caerulea,Saintsbury,4/12/02,Female,R.W. Brooks,2002,1,netting
20021662,Andrena,caerulea,Saintsbury,4/12/02,Female,R.W. Brooks,2002,1,netting
20021662,Andrena,caerulea,Saintsbury,4/12/02,Female,R.W. Brooks,2002,1,netting
20021663,Andrena,caerulea,Goode,4/22/02,Female,R.W. Brooks,2002,1,netting
20021666,Andrena,caerulea,Hudson,5/2/02,Female,R.W. Brooks,2002,1,netting
20021668,Andrena,caerulea,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20021670,Andrena,caerulea,Hudson,5/2/02,Female,R.W. Brooks,2002,1,netting
20021671,Andrena,caerulea,Hudson,5/2/02,Female,R.W. Brooks,2002,1,netting
20021673,Andrena,caerulea,Hudson,5/2/02,Female,R.W. Brooks,2002,1,netting
20021674,Andrena,caerulea,Hudson,5/2/02,Female,R.W. Brooks,2002,1,netting
20021676,Andrena,caerulea,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20021677,Andrena,caerulea,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20021678,Andrena,caerulea,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20021679,Andrena,caerulea,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20021680,Andrena,caerulea,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20021681,Andrena,caerulea,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20021682,Andrena,caerulea,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20021683,Andrena,caerulea,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20021684,Andrena,caerulea,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20021685,Andrena,caerulea,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20021686,Andrena,caerulea,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20021687,Andrena,caerulea,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20021688,Andrena,caerulea,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20021694,Andrena,caerulea,Saintsbury,4/12/02,Female,R.W. Brooks,2002,1,netting
20021694,Andrena,caerulea,Saintsbury,4/12/02,Female,R.W. Brooks,2002,1,netting
20021696,Andrena,caerulea,Bouverie Preserve,4/26/02,Male,R.W. Brooks,2002,1,netting
20021699,Halictus,tripartitus,Goode,6/10/02,,R. Brooks,2002,1,netting
20021700,Halictus,tripartitus,Goode,4/22/02,,R. Brooks,2002,1,netting
20021701,Halictus,tripartitus,Goode,4/22/02,,R. Brooks,2002,1,netting
20021711,Halictus,tripartitus,Goode,5/29/02,,R. Brooks,2002,2,netting
20021712,Halictus,tripartitus,Goode,5/29/02,,R. Brooks,2002,4,netting
20021714,Halictus,tripartitus,Goode,6/10/02,,R. Brooks,2002,1,netting
20021715,Halictus,tripartitus,Goode,6/10/02,,R. Brooks,2002,1,netting
20021716,Halictus,tripartitus,Goode,6/25/02,,R. Brooks,2002,4,netting
20021717,Halictus,tripartitus,Goode,6/25/02,,R. Brooks,2002,5,netting
20021723,Andrena,pulverea,Goode,4/22/02,Female,R.W. Brooks,2002,1,netting
20021724,Andrena,pulverea,Goode,4/22/02,Female,R.W. Brooks,2002,1,netting
20021725,Andrena,pulverea,Goode,4/22/02,Female,R.W. Brooks,2002,1,netting
20021726,Andrena,pulverea,Goode,4/22/02,Female,R.W. Brooks,2002,1,netting
20021728,Andrena,pulverea,Goode,4/22/02,Female,R.W. Brooks,2002,1,netting
20021729,Andrena,pulverea,Goode,4/22/02,Female,R.W. Brooks,2002,1,netting
20021730,Andrena,pulverea,Goode,4/22/02,Female,R.W. Brooks,2002,1,netting
20021732,Andrena,pulverea,Goode,4/22/02,Female,R.W. Brooks,2002,1,netting
20021753,Halictus,tripartitus,Quintessa,6/7/02,,R. Brooks,2002,1,netting
20021754,Halictus,tripartitus,Quintessa,6/7/02,,R. Brooks,2002,2,netting
20021795,Calliopsis,anthidia,Quintessa,5/3/02,Female,R.W. Brooks,2002,1,netting
20021797,Panurginus,nigrihirtus,Hudson,5/2/02,Female,R.W. Brooks,2002,1,netting
20021819,Agapostemon,texanus,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
20021820,Agapostemon,texanus,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
20021823,Agapostemon,texanus,Wappo Hill,6/17/02,Female,R. W. Brooks,2002,1,netting
20021824,Agapostemon,texanus,Wappo Hill,7/31/02,Female,R. W. Brooks,2002,1,netting
20021825,Agapostemon,texanus,Wappo Hill,6/17/02,Female,R. W. Brooks,2002,1,netting
20021828,Agapostemon,texanus,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
20021830,Agapostemon,texanus,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
20021832,Agapostemon,texanus,Wappo Hill,6/17/02,Female,R. W. Brooks,2002,1,netting
20021833,Agapostemon,texanus,Wappo Hill,6/17/02,Female,R. W. Brooks,2002,1,netting
20021847,Calliopsis,anthidia,Quintessa,5/3/02,Female,R.W. Brooks,2002,1,netting
20021849,Panurginus,nigrihirtus,Veteran's Home,4/19/02,Male,R.W. Brooks,2002,1,netting
20021857,Andrena,cerasifolii,Hudson,6/4/02,Male,R.W. Brooks,2002,1,netting
20021858,Halictus,tripartitus,Veteran's Home,4/19/02,,R. Brooks,2002,1,netting
20021859,Andrena,cerasifolii,Wappo Hill,6/7/02,Male,R.W. Brooks,2002,1,netting
20021860,Andrena,cerasifolii,Wappo Hill,6/7/02,Male,R.W. Brooks,2002,1,netting
20021861,Andrena,obscuripostica,Wappo Hill,6/7/02,Not determined,Ro. Thorp,2002,1,netting
20021862,Andrena,cerasifolii,Wappo Hill,6/7/02,Male,R.W. Brooks,2002,1,netting
20021869,Andrena,subchalybea,Bouverie Preserve,4/26/02,Female,R. Thorp,2002,1,netting
20021883,Andrena,chalybaea,Goode,4/22/02,Female,R. Thorp,2002,1,netting
20021884,Halictus,tripartitus,Veteran's Home,4/19/02,,R. Brooks,2002,1,netting
20021889,Halictus,tripartitus,Veteran's Home,6/3/02,,R. Brooks,2002,2,netting
20021890,Halictus,tripartitus,Veteran's Home,6/3/02,,R. Brooks,2002,1,netting
20021891,Halictus,tripartitus,Veteran's Home,6/3/02,,R. Brooks,2002,1,netting
20021898,Halictus,tripartitus,Veteran's Home,7/1/02,,R. Brooks,2002,1,netting
20021899,Halictus,tripartitus,Veteran's Home,7/1/02,,R. Brooks,2002,2,netting
20021900,Halictus,tripartitus,Veteran's Home,7/1/02,,R. Brooks,2002,2,netting
20021901,Halictus,tripartitus,Veteran's Home,7/1/02,,R. Brooks,2002,3,netting
20021909,Halictus,tripartitus,Goode,7/8/02,,R. Brooks,2002,1,netting
20021914,Halictus,tripartitus,Veteran's Home,7/16/02,,R. Brooks,2002,5,netting
20021915,Halictus,tripartitus,Veteran's Home,7/16/02,,R. Brooks,2002,4,netting
20021928,Halictus,tripartitus,Veteran's Home,7/31/02,,R. Brooks,2002,4,netting
20021954,Halictus,tripartitus,Goode,7/8/02,,R. Brooks,2002,4,netting
20021960,Halictus,tripartitus,Goode,7/23/02,,R. Brooks,2002,17,netting
20021967,Halictus,tripartitus,Goode,8/21/02,,R. Brooks,2002,13,netting
20021968,Halictus,tripartitus,Goode,8/21/02,,R. Brooks,2002,1,netting
20021969,Halictus,tripartitus,Goode,8/21/02,,R. Brooks,2002,1,netting
20021976,Halictus,tripartitus,Goode,8/5/02,,R. Brooks,2002,7,netting
20021977,Halictus,tripartitus,Goode,8/5/02,,R. Brooks,2002,3,netting
20022053,Andrena,lewisorum,Quintessa,5/23/02,Male,R.W. Brooks,2002,1,netting
20022064,Andrena,caerulea,Saintsbury,3/26/02,Male,R.W. Brooks,2002,1,netting
20022064,Andrena,caerulea,Saintsbury,3/26/02,Male,R.W. Brooks,2002,1,netting
20022066,Andrena,cuneilabris,Saintsbury,5/2/02,Female,R.W. Brooks,2002,1,netting
20022077,Agapostemon,texanus,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
20022080,Andrena,caerulea,Saintsbury,3/26/02,Male,R.W. Brooks,2002,1,netting
20022080,Andrena,caerulea,Saintsbury,3/26/02,Male,R.W. Brooks,2002,1,netting
20022101,Agapostemon,texanus,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
20022140,Agapostemon,texanus,Wappo Hill,5/10/02,Female,R. W. Brooks,2002,1,netting
20022145,Agapostemon,texanus,Wappo Hill,5/24/02,Female,R. W. Brooks,2002,1,netting
20022147,Agapostemon,texanus,Wappo Hill,6/7/02,Female,R. W. Brooks,2002,1,netting
20022172,Lasioglossum,sp.,Wappo Hill,5/10/02,,R. Brooks,2002,1,netting
20022186,Lasioglossum,sp.,Wappo Hill,6/7/02,,R. Brooks,2002,1,netting
20022187,Lasioglossum,sp.,Wappo Hill,6/7/02,,R. Brooks,2002,2,netting
20022188,Lasioglossum,sp.,Wappo Hill,6/12/02,,R. Brooks,2002,1,netting
20022195,Lasioglossum,sp.,Wappo Hill,6/17/02,,R. Brooks,2002,4,netting
20022196,Lasioglossum,sp.,Wappo Hill,6/17/02,,R. Brooks,2002,1,netting
20022197,Lasioglossum,sp.,Wappo Hill,6/17/02,,R. Brooks,2002,9,netting
20022204,Lasioglossum,sp.,Wappo Hill,7/3/02,,R. Brooks,2002,20,netting
20022205,Lasioglossum,sp.,Wappo Hill,7/3/02,,R. Brooks,2002,12,netting
20022206,Lasioglossum,sp.,Wappo Hill,7/3/02,,R. Brooks,2002,1,netting
20022207,Lasioglossum,sp.,Wappo Hill,7/3/02,,R. Brooks,2002,1,netting
20022208,Lasioglossum,sp.,Wappo Hill,7/3/02,,R. Brooks,2002,1,netting
20022209,Lasioglossum,sp.,Wappo Hill,7/3/02,,R. Brooks,2002,11,netting
20022210,Lasioglossum,sp.,Wappo Hill,7/3/02,,R. Brooks,2002,6,netting
20022217,Lasioglossum,sp.,Wappo Hill,7/15/02,,R. Brooks,2002,2,netting
20022218,Lasioglossum,sp.,Wappo Hill,7/15/02,,R. Brooks,2002,2,netting
20022219,Lasioglossum,sp.,Wappo Hill,7/15/02,,R. Brooks,2002,13,netting
20022220,Lasioglossum,sp.,Wappo Hill,7/15/02,,R. Brooks,2002,5,netting
20022221,Lasioglossum,sp.,Wappo Hill,7/15/02,,R. Brooks,2002,1,netting
20022222,Lasioglossum,sp.,Wappo Hill,7/15/02,,R. Brooks,2002,17,netting
20022229,Lasioglossum,sp.,Wappo Hill,7/15/02,,R. Brooks,2002,7,netting
20022230,Lasioglossum,sp.,Wappo Hill,7/31/02,,R. Brooks,2002,11,netting
20022231,Lasioglossum,sp.,Wappo Hill,7/31/02,,R. Brooks,2002,9,netting
20022240,Agapostemon,texanus,Wappo Hill,6/17/02,Female,R. W. Brooks,2002,1,netting
20022242,Agapostemon,texanus,Wappo Hill,6/17/02,Female,R. W. Brooks,2002,1,netting
20022269,Agapostemon,texanus,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
20022271,Agapostemon,texanus,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
20022272,Agapostemon,texanus,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
20022274,Agapostemon,texanus,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
20022283,Agapostemon,texanus,Wappo Hill,7/15/02,Female,R. W. Brooks,2002,1,netting
20022286,Agapostemon,texanus,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
20022290,Agapostemon,texanus,Wappo Hill,7/15/02,Female,R. W. Brooks,2002,1,netting
20022291,Agapostemon,texanus,Wappo Hill,7/15/02,Female,R. W. Brooks,2002,1,netting
20022292,Agapostemon,texanus,Wappo Hill,7/15/02,Female,R. W. Brooks,2002,1,netting
20022311,Lasioglossum,sp.,Wappo Hill,7/31/02,,R. Brooks,2002,1,netting
20022312,Lasioglossum,sp.,Wappo Hill,7/31/02,,R. Brooks,2002,11,netting
20022313,Lasioglossum,sp.,Wappo Hill,7/31/02,,R. Brooks,2002,8,netting
20022314,Lasioglossum,sp.,Wappo Hill,7/31/02,,R. Brooks,2002,4,netting
